account_id,type,amount,recipient_account,description,date
100018,DEPOSIT,5503.22,,Allocation mensuelle - 5503.22 MAD,2024-10-25 15:50:06
100626,TRANSFER,467.34,100515,Transfert international - 467.34 MAD,2024-10-25 16:05:40
100575,DEPOSIT,9100.73,,Dépôt mensuel - 9100.73 MAD,2024-10-25 16:19:49
100659,TRANSFER,9515.84,100509,Règlement facture - 9515.84 MAD,2024-10-25 16:20:18
100200,DEPOSIT,4986.04,,Remboursement - 4986.04 MAD,2024-10-25 16:38:41
100064,WITHDRAW,6932.71,,Paiement carte bancaire - 6932.71 MAD,2024-10-25 16:44:03
100456,TRANSFER,4833.67,100471,Paiement fournisseur - 4833.67 MAD,2024-10-25 16:45:34
100233,TRANSFER,7342.78,100592,Paiement fournisseur - 7342.78 MAD,2024-10-25 16:45:42
100762,TRANSFER,9213.76,100691,Règlement facture - 9213.76 MAD,2024-10-25 16:58:58
100176,DEPOSIT,3150.18,,Allocation mensuelle - 3150.18 MAD,2024-10-25 18:58:07
100394,WITHDRAW,5098.35,,Paiement carte bancaire - 5098.35 MAD,2024-10-25 19:00:18
100279,TRANSFER,4024.39,100477,Virement permanent - 4024.39 MAD,2024-10-25 19:05:27
100417,TRANSFER,2051.84,100065,Paiement fournisseur - 2051.84 MAD,2024-10-25 19:34:55
100382,TRANSFER,3387.88,100355,Virement permanent - 3387.88 MAD,2024-10-25 19:50:22
100538,WITHDRAW,6325.7,,Paiement carte bancaire - 6325.7 MAD,2024-10-25 20:25:20
100725,DEPOSIT,7254.26,,Dépôt en espèces - 7254.26 MAD,2024-10-25 20:38:47
100157,WITHDRAW,6464.87,,Paiement carte bancaire - 6464.87 MAD,2024-10-25 20:40:28
100355,DEPOSIT,642.46,,Dépôt en espèces - 642.46 MAD,2024-10-25 21:57:14
100721,DEPOSIT,904.63,,Dépôt par chèque - 904.63 MAD,2024-10-25 21:59:55
100516,DEPOSIT,7111.45,,Allocation mensuelle - 7111.45 MAD,2024-10-25 22:17:12
100113,TRANSFER,328.91,100351,Paiement de loyer - 328.91 MAD,2024-10-25 22:47:55
100047,TRANSFER,9109.22,100193,Paiement fournisseur - 9109.22 MAD,2024-10-25 23:11:30
100435,DEPOSIT,1749.05,,Allocation mensuelle - 1749.05 MAD,2024-10-26 00:10:45
100283,TRANSFER,7213.43,100637,Paiement fournisseur - 7213.43 MAD,2024-10-26 00:41:28
100221,WITHDRAW,1669.11,,Retrait bancaire - 1669.11 MAD,2024-10-26 00:43:06
100628,WITHDRAW,4139.23,,Retrait guichet - 4139.23 MAD,2024-10-26 01:07:05
100378,DEPOSIT,7922.34,,Dépôt par chèque - 7922.34 MAD,2024-10-26 01:18:56
100588,DEPOSIT,7904.01,,Dépôt de salaire - 7904.01 MAD,2024-10-26 01:52:25
100526,WITHDRAW,8803.46,,Retrait au distributeur - 8803.46 MAD,2024-10-26 02:25:27
100144,TRANSFER,5663.98,100684,Règlement facture - 5663.98 MAD,2024-10-26 02:37:48
100678,DEPOSIT,8894.28,,Allocation mensuelle - 8894.28 MAD,2024-10-26 02:44:01
100007,DEPOSIT,5257.99,,Prime annuelle - 5257.99 MAD,2024-10-26 03:27:51
100037,WITHDRAW,1119.11,,Retrait au distributeur - 1119.11 MAD,2024-10-26 03:44:50
100671,TRANSFER,7153.26,100571,Paiement de facture - 7153.26 MAD,2024-10-26 03:57:15
100172,TRANSFER,2210.28,100437,Virement familial - 2210.28 MAD,2024-10-26 05:06:51
100064,WITHDRAW,2103.9,,Retrait guichet - 2103.9 MAD,2024-10-26 05:28:16
100655,WITHDRAW,5455.59,,Retrait guichet - 5455.59 MAD,2024-10-26 05:49:49
100573,TRANSFER,1347.04,100082,Paiement de loyer - 1347.04 MAD,2024-10-26 07:04:31
100643,TRANSFER,1219.98,100038,Paiement de facture - 1219.98 MAD,2024-10-26 07:56:46
100708,TRANSFER,4716.39,100603,Virement familial - 4716.39 MAD,2024-10-26 08:05:55
100067,DEPOSIT,1343.0,,Remboursement - 1343.0 MAD,2024-10-26 08:18:50
100737,DEPOSIT,1252.03,,Dépôt mensuel - 1252.03 MAD,2024-10-26 08:47:31
100766,DEPOSIT,1091.3,,Dépôt de salaire - 1091.3 MAD,2024-10-26 09:27:13
100721,DEPOSIT,439.23,,Dépôt de salaire - 439.23 MAD,2024-10-26 09:29:26
100220,DEPOSIT,3003.12,,Remboursement - 3003.12 MAD,2024-10-26 09:53:13
100014,TRANSFER,728.49,100681,Paiement de facture - 728.49 MAD,2024-10-26 09:55:34
100171,DEPOSIT,4515.34,,Dépôt en espèces - 4515.34 MAD,2024-10-26 10:29:43
100738,TRANSFER,6903.67,100090,Virement vers épargne - 6903.67 MAD,2024-10-26 10:32:48
100354,TRANSFER,8761.91,100475,Paiement de facture - 8761.91 MAD,2024-10-26 10:42:08
100052,DEPOSIT,8962.28,,Remboursement - 8962.28 MAD,2024-10-26 11:08:22
100084,TRANSFER,3674.25,100454,Règlement facture - 3674.25 MAD,2024-10-26 11:09:28
100648,TRANSFER,134.33,100705,Virement permanent - 134.33 MAD,2024-10-26 11:17:20
100327,TRANSFER,7194.2,100412,Paiement de loyer - 7194.2 MAD,2024-10-26 11:26:29
100448,WITHDRAW,5631.13,,Paiement carte bancaire - 5631.13 MAD,2024-10-26 12:16:48
100530,WITHDRAW,5947.42,,Retrait bancaire - 5947.42 MAD,2024-10-26 12:22:41
100097,DEPOSIT,6534.07,,Dépôt par chèque - 6534.07 MAD,2024-10-26 13:13:16
100524,WITHDRAW,8767.52,,Retrait bancaire - 8767.52 MAD,2024-10-26 13:23:29
100167,WITHDRAW,6245.02,,Retrait bancaire - 6245.02 MAD,2024-10-26 13:29:56
100648,TRANSFER,4901.24,100421,Virement permanent - 4901.24 MAD,2024-10-26 13:41:05
100629,DEPOSIT,2202.13,,Versement client - 2202.13 MAD,2024-10-26 14:24:28
100367,WITHDRAW,114.17,,Prélèvement mensuel - 114.17 MAD,2024-10-26 14:44:47
100640,TRANSFER,1247.51,100404,Virement familial - 1247.51 MAD,2024-10-26 15:00:25
100078,WITHDRAW,6690.83,,Retrait au distributeur - 6690.83 MAD,2024-10-26 15:07:11
100462,TRANSFER,872.85,100436,Règlement facture - 872.85 MAD,2024-10-26 15:31:56
100141,TRANSFER,6131.38,100505,Virement familial - 6131.38 MAD,2024-10-26 15:51:28
100309,TRANSFER,5833.95,100544,Virement permanent - 5833.95 MAD,2024-10-26 16:21:35
100614,TRANSFER,7106.88,100016,Paiement de facture - 7106.88 MAD,2024-10-26 16:24:54
100334,WITHDRAW,9702.31,,Retrait guichet - 9702.31 MAD,2024-10-26 16:46:31
100045,WITHDRAW,2331.56,,Retrait au distributeur - 2331.56 MAD,2024-10-26 17:02:24
100121,WITHDRAW,2892.31,,Retrait au distributeur - 2892.31 MAD,2024-10-26 17:12:58
100348,WITHDRAW,234.17,,Retrait en espèces - 234.17 MAD,2024-10-26 17:32:24
100105,TRANSFER,512.97,100241,Virement permanent - 512.97 MAD,2024-10-26 17:35:59
100209,TRANSFER,1483.01,100126,Virement familial - 1483.01 MAD,2024-10-26 17:42:11
100423,WITHDRAW,898.17,,Prélèvement mensuel - 898.17 MAD,2024-10-26 17:51:41
100211,DEPOSIT,2193.43,,Allocation mensuelle - 2193.43 MAD,2024-10-26 17:54:27
100373,WITHDRAW,4494.04,,Prélèvement mensuel - 4494.04 MAD,2024-10-26 17:58:30
100598,TRANSFER,4705.67,100487,Paiement de loyer - 4705.67 MAD,2024-10-26 17:58:41
100327,WITHDRAW,1937.99,,Prélèvement mensuel - 1937.99 MAD,2024-10-26 18:30:06
100334,WITHDRAW,4690.14,,Paiement carte bancaire - 4690.14 MAD,2024-10-26 18:44:19
100245,DEPOSIT,5668.68,,Dépôt mensuel - 5668.68 MAD,2024-10-26 18:49:17
100698,DEPOSIT,5401.66,,Allocation mensuelle - 5401.66 MAD,2024-10-26 18:49:51
100768,WITHDRAW,8880.3,,Prélèvement mensuel - 8880.3 MAD,2024-10-26 18:51:41
100670,DEPOSIT,3014.92,,Prime annuelle - 3014.92 MAD,2024-10-26 19:11:24
100167,TRANSFER,2580.94,100118,Paiement de facture - 2580.94 MAD,2024-10-26 19:48:09
100709,DEPOSIT,5632.03,,Versement client - 5632.03 MAD,2024-10-26 19:55:22
100126,WITHDRAW,2800.76,,Retrait guichet - 2800.76 MAD,2024-10-26 20:10:27
100036,DEPOSIT,524.78,,Dépôt de salaire - 524.78 MAD,2024-10-26 20:57:44
100640,WITHDRAW,452.27,,Retrait guichet - 452.27 MAD,2024-10-26 21:20:40
100648,WITHDRAW,1227.0,,Retrait guichet - 1227.0 MAD,2024-10-26 21:24:38
100694,WITHDRAW,5421.58,,Retrait bancaire - 5421.58 MAD,2024-10-26 21:38:27
100678,WITHDRAW,8819.05,,Retrait en espèces - 8819.05 MAD,2024-10-27 00:20:30
100132,TRANSFER,5427.92,100552,Transfert international - 5427.92 MAD,2024-10-27 00:22:39
100218,DEPOSIT,1866.54,,Prime annuelle - 1866.54 MAD,2024-10-27 00:32:54
100376,WITHDRAW,7587.33,,Paiement carte bancaire - 7587.33 MAD,2024-10-27 00:37:09
100724,TRANSFER,2067.02,100072,Règlement facture - 2067.02 MAD,2024-10-27 01:23:37
100110,WITHDRAW,4685.18,,Paiement carte bancaire - 4685.18 MAD,2024-10-27 02:30:03
100342,TRANSFER,4561.34,100305,Virement familial - 4561.34 MAD,2024-10-27 02:32:09
100482,TRANSFER,2368.47,100007,Paiement de loyer - 2368.47 MAD,2024-10-27 02:50:24
100263,WITHDRAW,3555.64,,Retrait bancaire - 3555.64 MAD,2024-10-27 02:59:34
100160,DEPOSIT,1655.47,,Dépôt de salaire - 1655.47 MAD,2024-10-27 03:32:03
100500,TRANSFER,930.8,100757,Virement vers épargne - 930.8 MAD,2024-10-27 04:30:12
100326,TRANSFER,9254.57,100538,Règlement facture - 9254.57 MAD,2024-10-27 04:57:44
100074,TRANSFER,1314.31,100745,Paiement de facture - 1314.31 MAD,2024-10-27 05:43:29
100397,TRANSFER,1148.34,100594,Règlement facture - 1148.34 MAD,2024-10-27 06:01:11
100144,DEPOSIT,4236.47,,Prime annuelle - 4236.47 MAD,2024-10-27 06:18:05
100462,TRANSFER,2632.74,100719,Virement familial - 2632.74 MAD,2024-10-27 06:27:49
100265,TRANSFER,6887.27,100713,Paiement de facture - 6887.27 MAD,2024-10-27 06:29:08
100769,TRANSFER,5373.61,100062,Virement permanent - 5373.61 MAD,2024-10-27 07:12:54
100601,TRANSFER,2472.2,100522,Virement permanent - 2472.2 MAD,2024-10-27 08:09:15
100236,TRANSFER,5968.02,100421,Virement permanent - 5968.02 MAD,2024-10-27 08:44:33
100530,TRANSFER,1471.32,100523,Virement vers épargne - 1471.32 MAD,2024-10-27 09:07:36
100335,DEPOSIT,3894.02,,Dépôt en espèces - 3894.02 MAD,2024-10-27 09:11:06
100589,WITHDRAW,5898.67,,Retrait guichet - 5898.67 MAD,2024-10-27 09:30:04
100250,TRANSFER,6892.19,100681,Virement familial - 6892.19 MAD,2024-10-27 09:34:48
100144,WITHDRAW,4673.75,,Retrait bancaire - 4673.75 MAD,2024-10-27 09:44:56
100293,WITHDRAW,6848.46,,Retrait au distributeur - 6848.46 MAD,2024-10-27 09:53:50
100643,DEPOSIT,7091.21,,Dépôt de salaire - 7091.21 MAD,2024-10-27 10:10:00
100223,TRANSFER,4369.42,100478,Paiement de facture - 4369.42 MAD,2024-10-27 10:10:45
100651,WITHDRAW,3472.85,,Paiement carte bancaire - 3472.85 MAD,2024-10-27 10:28:50
100161,WITHDRAW,1401.03,,Retrait guichet - 1401.03 MAD,2024-10-27 10:33:51
100395,WITHDRAW,8046.07,,Retrait au distributeur - 8046.07 MAD,2024-10-27 11:08:05
100572,DEPOSIT,1390.14,,Allocation mensuelle - 1390.14 MAD,2024-10-27 11:10:19
100559,DEPOSIT,5740.14,,Prime annuelle - 5740.14 MAD,2024-10-27 11:12:17
100171,TRANSFER,2362.65,100265,Paiement de facture - 2362.65 MAD,2024-10-27 11:14:14
100284,DEPOSIT,2449.38,,Versement client - 2449.38 MAD,2024-10-27 11:25:12
100110,TRANSFER,2379.95,100002,Virement familial - 2379.95 MAD,2024-10-27 11:30:52
100573,WITHDRAW,334.7,,Prélèvement mensuel - 334.7 MAD,2024-10-27 11:32:15
100720,TRANSFER,5081.89,100703,Paiement de loyer - 5081.89 MAD,2024-10-27 11:32:51
100421,TRANSFER,1842.39,100014,Transfert international - 1842.39 MAD,2024-10-27 11:43:18
100573,TRANSFER,879.95,100711,Virement familial - 879.95 MAD,2024-10-27 12:07:44
100311,WITHDRAW,1145.44,,Prélèvement mensuel - 1145.44 MAD,2024-10-27 12:09:11
100155,WITHDRAW,6309.25,,Retrait en espèces - 6309.25 MAD,2024-10-27 13:00:40
100626,DEPOSIT,1086.51,,Dépôt mensuel - 1086.51 MAD,2024-10-27 13:01:21
100471,WITHDRAW,4001.49,,Paiement carte bancaire - 4001.49 MAD,2024-10-27 13:07:54
100047,DEPOSIT,9430.94,,Allocation mensuelle - 9430.94 MAD,2024-10-27 13:53:24
100411,TRANSFER,3786.21,100735,Paiement de loyer - 3786.21 MAD,2024-10-27 14:02:08
100623,WITHDRAW,865.53,,Paiement carte bancaire - 865.53 MAD,2024-10-27 14:02:18
100556,TRANSFER,9170.82,100587,Virement vers épargne - 9170.82 MAD,2024-10-27 14:08:32
100081,DEPOSIT,6659.6,,Versement client - 6659.6 MAD,2024-10-27 14:20:47
100132,TRANSFER,6663.62,100088,Paiement de facture - 6663.62 MAD,2024-10-27 14:40:06
100269,TRANSFER,5229.92,100225,Paiement de facture - 5229.92 MAD,2024-10-27 15:01:42
100328,WITHDRAW,4673.28,,Prélèvement mensuel - 4673.28 MAD,2024-10-27 15:05:06
100523,WITHDRAW,878.38,,Retrait bancaire - 878.38 MAD,2024-10-27 15:26:46
100094,TRANSFER,2509.91,100557,Paiement de loyer - 2509.91 MAD,2024-10-27 15:30:45
100668,TRANSFER,947.32,100650,Transfert international - 947.32 MAD,2024-10-27 15:41:59
100255,DEPOSIT,5739.29,,Allocation mensuelle - 5739.29 MAD,2024-10-27 15:54:42
100448,WITHDRAW,8242.96,,Retrait au distributeur - 8242.96 MAD,2024-10-27 16:03:44
100493,DEPOSIT,1398.36,,Allocation mensuelle - 1398.36 MAD,2024-10-27 16:52:03
100655,TRANSFER,7658.89,100356,Paiement de facture - 7658.89 MAD,2024-10-27 17:28:06
100585,TRANSFER,3028.25,100682,Virement permanent - 3028.25 MAD,2024-10-27 17:31:34
100423,TRANSFER,3184.09,100045,Paiement de loyer - 3184.09 MAD,2024-10-27 17:33:55
100397,WITHDRAW,1771.36,,Retrait guichet - 1771.36 MAD,2024-10-27 18:41:28
100332,WITHDRAW,8276.93,,Paiement carte bancaire - 8276.93 MAD,2024-10-27 18:45:44
100062,DEPOSIT,7237.02,,Allocation mensuelle - 7237.02 MAD,2024-10-27 19:03:39
100060,DEPOSIT,7620.9,,Versement client - 7620.9 MAD,2024-10-27 19:28:57
100172,WITHDRAW,273.27,,Retrait guichet - 273.27 MAD,2024-10-27 20:17:52
100030,DEPOSIT,6511.38,,Dépôt de salaire - 6511.38 MAD,2024-10-27 20:32:11
100097,TRANSFER,6917.75,100413,Paiement fournisseur - 6917.75 MAD,2024-10-27 20:33:44
100274,TRANSFER,8329.01,100061,Transfert international - 8329.01 MAD,2024-10-27 20:33:54
100281,DEPOSIT,1180.86,,Dépôt en espèces - 1180.86 MAD,2024-10-27 20:56:33
100261,DEPOSIT,6657.88,,Remboursement - 6657.88 MAD,2024-10-27 20:58:45
100397,TRANSFER,5279.11,100477,Transfert international - 5279.11 MAD,2024-10-27 21:36:21
100108,WITHDRAW,2579.14,,Retrait bancaire - 2579.14 MAD,2024-10-27 21:40:24
100090,WITHDRAW,3991.99,,Prélèvement mensuel - 3991.99 MAD,2024-10-27 22:29:03
100674,DEPOSIT,2242.68,,Remboursement - 2242.68 MAD,2024-10-27 22:52:10
100397,TRANSFER,2521.5,100701,Paiement fournisseur - 2521.5 MAD,2024-10-27 23:15:36
100234,DEPOSIT,1942.2,,Dépôt par chèque - 1942.2 MAD,2024-10-27 23:24:38
100008,TRANSFER,5616.26,100640,Règlement facture - 5616.26 MAD,2024-10-27 23:34:08
100606,DEPOSIT,5193.09,,Dépôt par chèque - 5193.09 MAD,2024-10-27 23:40:07
100322,TRANSFER,3241.18,100304,Paiement de loyer - 3241.18 MAD,2024-10-27 23:45:18
100064,WITHDRAW,9484.8,,Retrait au distributeur - 9484.8 MAD,2024-10-27 23:54:46
100136,TRANSFER,1710.21,100135,Transfert international - 1710.21 MAD,2024-10-28 00:17:13
100446,TRANSFER,4139.38,100068,Paiement de facture - 4139.38 MAD,2024-10-28 00:31:13
100115,DEPOSIT,4109.76,,Dépôt en espèces - 4109.76 MAD,2024-10-28 00:38:56
100278,WITHDRAW,833.8,,Retrait en espèces - 833.8 MAD,2024-10-28 01:01:54
100087,WITHDRAW,3784.08,,Retrait bancaire - 3784.08 MAD,2024-10-28 01:24:40
100127,DEPOSIT,2764.94,,Dépôt de salaire - 2764.94 MAD,2024-10-28 01:32:15
100262,TRANSFER,1525.43,100014,Paiement de loyer - 1525.43 MAD,2024-10-28 02:02:08
100257,TRANSFER,2854.14,100226,Paiement de facture - 2854.14 MAD,2024-10-28 02:18:50
100090,WITHDRAW,7620.61,,Prélèvement mensuel - 7620.61 MAD,2024-10-28 02:53:42
100493,WITHDRAW,7421.58,,Retrait guichet - 7421.58 MAD,2024-10-28 02:53:45
100101,WITHDRAW,6659.32,,Retrait bancaire - 6659.32 MAD,2024-10-28 03:35:16
100492,TRANSFER,1201.83,100700,Virement vers épargne - 1201.83 MAD,2024-10-28 04:28:50
100708,DEPOSIT,2668.96,,Allocation mensuelle - 2668.96 MAD,2024-10-28 04:37:33
100494,WITHDRAW,5319.63,,Paiement carte bancaire - 5319.63 MAD,2024-10-28 04:42:29
100042,WITHDRAW,1573.96,,Paiement carte bancaire - 1573.96 MAD,2024-10-28 05:23:37
100062,WITHDRAW,8178.47,,Retrait au distributeur - 8178.47 MAD,2024-10-28 05:53:05
100181,TRANSFER,6155.5,100029,Paiement de facture - 6155.5 MAD,2024-10-28 06:29:35
100454,DEPOSIT,1822.63,,Dépôt mensuel - 1822.63 MAD,2024-10-28 06:36:58
100494,WITHDRAW,3728.16,,Paiement carte bancaire - 3728.16 MAD,2024-10-28 07:03:30
100167,TRANSFER,6359.35,100663,Virement permanent - 6359.35 MAD,2024-10-28 07:12:12
100776,DEPOSIT,4643.32,,Allocation mensuelle - 4643.32 MAD,2024-10-28 08:03:00
100516,TRANSFER,2057.77,100698,Règlement facture - 2057.77 MAD,2024-10-28 08:28:37
100097,DEPOSIT,7748.3,,Dépôt en espèces - 7748.3 MAD,2024-10-28 08:32:47
100672,DEPOSIT,114.41,,Remboursement - 114.41 MAD,2024-10-28 08:34:39
100636,DEPOSIT,171.73,,Dépôt de salaire - 171.73 MAD,2024-10-28 08:37:04
100549,DEPOSIT,4611.42,,Dépôt en espèces - 4611.42 MAD,2024-10-28 08:44:20
100337,DEPOSIT,6724.59,,Dépôt en espèces - 6724.59 MAD,2024-10-28 10:22:05
100226,WITHDRAW,6341.98,,Prélèvement mensuel - 6341.98 MAD,2024-10-28 10:36:18
100668,WITHDRAW,5337.71,,Retrait au distributeur - 5337.71 MAD,2024-10-28 10:41:41
100706,TRANSFER,8813.07,100752,Virement vers épargne - 8813.07 MAD,2024-10-28 10:51:29
100191,TRANSFER,7226.05,100277,Transfert international - 7226.05 MAD,2024-10-28 12:12:53
100558,WITHDRAW,7159.24,,Retrait guichet - 7159.24 MAD,2024-10-28 12:23:45
100275,TRANSFER,892.73,100315,Virement vers épargne - 892.73 MAD,2024-10-28 12:26:41
100523,DEPOSIT,2109.21,,Dépôt par chèque - 2109.21 MAD,2024-10-28 12:34:10
100132,TRANSFER,5514.11,100438,Virement vers épargne - 5514.11 MAD,2024-10-28 12:45:50
100287,WITHDRAW,8594.59,,Retrait bancaire - 8594.59 MAD,2024-10-28 12:50:21
100364,TRANSFER,150.87,100337,Transfert international - 150.87 MAD,2024-10-28 13:11:35
100195,DEPOSIT,5983.67,,Dépôt mensuel - 5983.67 MAD,2024-10-28 13:14:12
100106,TRANSFER,2195.54,100269,Paiement de loyer - 2195.54 MAD,2024-10-28 13:21:05
100237,DEPOSIT,4597.12,,Versement client - 4597.12 MAD,2024-10-28 13:42:50
100536,DEPOSIT,6887.71,,Allocation mensuelle - 6887.71 MAD,2024-10-28 14:11:10
100620,WITHDRAW,2495.4,,Retrait au distributeur - 2495.4 MAD,2024-10-28 14:49:09
100527,TRANSFER,6137.41,100660,Règlement facture - 6137.41 MAD,2024-10-28 14:49:25
100301,TRANSFER,8319.41,100257,Paiement de loyer - 8319.41 MAD,2024-10-28 15:35:47
100434,WITHDRAW,7286.2,,Prélèvement mensuel - 7286.2 MAD,2024-10-28 16:29:39
100221,WITHDRAW,6235.57,,Retrait guichet - 6235.57 MAD,2024-10-28 16:33:39
100687,TRANSFER,1552.24,100524,Paiement fournisseur - 1552.24 MAD,2024-10-28 16:44:17
100520,WITHDRAW,1002.8,,Paiement carte bancaire - 1002.8 MAD,2024-10-28 16:50:09
100606,DEPOSIT,2023.37,,Versement client - 2023.37 MAD,2024-10-28 17:13:30
100184,TRANSFER,5693.9,100248,Paiement fournisseur - 5693.9 MAD,2024-10-28 17:15:16
100300,DEPOSIT,2449.4,,Prime annuelle - 2449.4 MAD,2024-10-28 17:15:26
100326,DEPOSIT,734.82,,Versement client - 734.82 MAD,2024-10-28 17:19:25
100520,WITHDRAW,2709.11,,Retrait guichet - 2709.11 MAD,2024-10-28 17:44:28
100061,DEPOSIT,4904.71,,Dépôt par chèque - 4904.71 MAD,2024-10-28 18:09:36
100223,TRANSFER,5355.95,100414,Paiement de loyer - 5355.95 MAD,2024-10-28 18:30:59
100366,DEPOSIT,3787.07,,Dépôt mensuel - 3787.07 MAD,2024-10-28 19:09:28
100309,WITHDRAW,1445.92,,Paiement carte bancaire - 1445.92 MAD,2024-10-28 19:11:25
100122,WITHDRAW,108.83,,Prélèvement mensuel - 108.83 MAD,2024-10-28 19:15:45
100160,TRANSFER,970.83,100483,Virement vers épargne - 970.83 MAD,2024-10-28 20:07:44
100262,WITHDRAW,6009.6,,Retrait au distributeur - 6009.6 MAD,2024-10-28 20:09:44
100771,DEPOSIT,2354.66,,Allocation mensuelle - 2354.66 MAD,2024-10-28 20:11:21
100214,DEPOSIT,4108.9,,Dépôt mensuel - 4108.9 MAD,2024-10-28 20:20:30
100164,TRANSFER,2674.62,100385,Virement permanent - 2674.62 MAD,2024-10-28 20:28:30
100028,TRANSFER,4632.63,100534,Paiement de facture - 4632.63 MAD,2024-10-28 22:03:58
100527,TRANSFER,2822.35,100723,Virement familial - 2822.35 MAD,2024-10-28 22:32:42
100636,DEPOSIT,2421.16,,Prime annuelle - 2421.16 MAD,2024-10-28 22:55:49
100185,WITHDRAW,6029.74,,Retrait guichet - 6029.74 MAD,2024-10-28 23:34:12
100574,TRANSFER,6510.29,100089,Virement familial - 6510.29 MAD,2024-10-29 00:08:03
100342,WITHDRAW,1183.66,,Retrait en espèces - 1183.66 MAD,2024-10-29 00:22:36
100664,WITHDRAW,9190.87,,Retrait en espèces - 9190.87 MAD,2024-10-29 00:49:20
100640,WITHDRAW,4334.91,,Retrait guichet - 4334.91 MAD,2024-10-29 00:54:05
100629,DEPOSIT,1194.95,,Versement client - 1194.95 MAD,2024-10-29 02:55:48
100780,DEPOSIT,4162.48,,Versement client - 4162.48 MAD,2024-10-29 03:00:31
100051,WITHDRAW,4093.19,,Retrait guichet - 4093.19 MAD,2024-10-29 03:03:01
100527,TRANSFER,1650.93,100160,Transfert international - 1650.93 MAD,2024-10-29 03:42:29
100739,DEPOSIT,7701.31,,Prime annuelle - 7701.31 MAD,2024-10-29 03:49:32
100573,DEPOSIT,141.14,,Allocation mensuelle - 141.14 MAD,2024-10-29 04:03:24
100206,WITHDRAW,9853.02,,Retrait au distributeur - 9853.02 MAD,2024-10-29 04:13:21
100692,TRANSFER,3755.84,100278,Transfert international - 3755.84 MAD,2024-10-29 05:03:08
100097,WITHDRAW,8728.35,,Prélèvement mensuel - 8728.35 MAD,2024-10-29 05:12:28
100137,TRANSFER,6285.39,100265,Transfert international - 6285.39 MAD,2024-10-29 05:21:39
100670,TRANSFER,1391.48,100371,Virement permanent - 1391.48 MAD,2024-10-29 06:04:20
100014,DEPOSIT,3740.52,,Dépôt par chèque - 3740.52 MAD,2024-10-29 06:36:57
100127,TRANSFER,2194.73,100557,Transfert international - 2194.73 MAD,2024-10-29 06:58:06
100619,TRANSFER,7729.32,100395,Règlement facture - 7729.32 MAD,2024-10-29 07:22:17
100228,TRANSFER,5376.3,100425,Virement vers épargne - 5376.3 MAD,2024-10-29 07:24:25
100362,WITHDRAW,785.32,,Retrait en espèces - 785.32 MAD,2024-10-29 07:31:19
100324,TRANSFER,3763.07,100477,Virement permanent - 3763.07 MAD,2024-10-29 07:54:16
100334,TRANSFER,7607.79,100501,Virement familial - 7607.79 MAD,2024-10-29 08:07:01
100137,TRANSFER,5906.98,100393,Virement permanent - 5906.98 MAD,2024-10-29 08:32:15
100041,TRANSFER,9158.89,100368,Transfert international - 9158.89 MAD,2024-10-29 08:41:18
100137,WITHDRAW,2173.2,,Retrait bancaire - 2173.2 MAD,2024-10-29 08:46:08
100400,WITHDRAW,1024.09,,Retrait bancaire - 1024.09 MAD,2024-10-29 08:56:48
100228,WITHDRAW,1595.48,,Prélèvement mensuel - 1595.48 MAD,2024-10-29 09:27:14
100431,WITHDRAW,6916.36,,Retrait bancaire - 6916.36 MAD,2024-10-29 10:13:15
100559,DEPOSIT,9060.42,,Prime annuelle - 9060.42 MAD,2024-10-29 10:28:34
100496,TRANSFER,6239.48,100058,Transfert international - 6239.48 MAD,2024-10-29 11:24:45
100627,TRANSFER,5699.74,100024,Transfert international - 5699.74 MAD,2024-10-29 11:29:43
100292,WITHDRAW,1408.58,,Paiement carte bancaire - 1408.58 MAD,2024-10-29 11:40:48
100255,WITHDRAW,5032.4,,Prélèvement mensuel - 5032.4 MAD,2024-10-29 11:49:31
100431,WITHDRAW,1746.78,,Paiement carte bancaire - 1746.78 MAD,2024-10-29 11:58:32
100051,DEPOSIT,2696.67,,Dépôt en espèces - 2696.67 MAD,2024-10-29 12:36:11
100745,WITHDRAW,2983.55,,Prélèvement mensuel - 2983.55 MAD,2024-10-29 13:13:56
100032,WITHDRAW,8936.9,,Retrait en espèces - 8936.9 MAD,2024-10-29 13:53:38
100026,TRANSFER,4048.22,100349,Virement permanent - 4048.22 MAD,2024-10-29 14:32:15
100554,TRANSFER,5636.56,100384,Paiement de facture - 5636.56 MAD,2024-10-29 15:10:47
100059,TRANSFER,2940.3,100165,Règlement facture - 2940.3 MAD,2024-10-29 15:13:48
100403,WITHDRAW,3248.08,,Paiement carte bancaire - 3248.08 MAD,2024-10-29 15:40:54
100167,TRANSFER,6045.09,100369,Paiement de facture - 6045.09 MAD,2024-10-29 15:48:07
100055,WITHDRAW,881.86,,Retrait au distributeur - 881.86 MAD,2024-10-29 16:07:33
100300,WITHDRAW,2028.02,,Paiement carte bancaire - 2028.02 MAD,2024-10-29 16:14:23
100188,TRANSFER,7698.93,100387,Paiement de facture - 7698.93 MAD,2024-10-29 16:30:09
100614,TRANSFER,3554.29,100488,Paiement de facture - 3554.29 MAD,2024-10-29 16:52:02
100216,DEPOSIT,7675.19,,Dépôt en espèces - 7675.19 MAD,2024-10-29 17:14:54
100032,DEPOSIT,3994.3,,Versement client - 3994.3 MAD,2024-10-29 17:24:06
