account_id,type,amount,recipient_account,description,date
100020,TRANSFER,276.97,100136,Remboursement ami - 276.97 EUR,2024-10-14 07:12:16
100036,DEPOSIT,128.36,,Bonus performance - 128.36 EUR,2024-10-14 08:42:05
100160,DEPOSIT,649.8,,Bonus performance - 649.8 EUR,2024-10-14 10:39:11
100091,TRANSFER,507.42,100183,Paiement colocation - 507.42 EUR,2024-10-14 12:33:37
100190,WITHDRAW,322.76,,Retrait DAB - 322.76 EUR,2024-10-14 15:06:23
100191,TRANSFER,690.02,100068,Paiement colocation - 690.02 EUR,2024-10-14 18:03:46
100116,WITHDRAW,430.66,,Achat en ligne - 430.66 EUR,2024-10-14 20:59:26
100054,DEPOSIT,644.03,,Paiement freelance - 644.03 EUR,2024-10-15 02:27:10
100061,DEPOSIT,370.15,,Paiement freelance - 370.15 EUR,2024-10-15 02:35:34
100114,WITHDRAW,375.1,,Abonnement mensuel - 375.1 EUR,2024-10-15 09:06:20
100053,TRANSFER,74.97,100147,Remboursement ami - 74.97 EUR,2024-10-15 10:17:23
100029,WITHDRAW,534.39,,Achat en ligne - 534.39 EUR,2024-10-15 11:39:44
100068,WITHDRAW,684.85,,Achat en ligne - 684.85 EUR,2024-10-15 13:46:32
100105,TRANSFER,399.89,100154,Paiement colocation - 399.89 EUR,2024-10-15 17:28:24
100101,TRANSFER,212.22,100066,Virement loyer - 212.22 EUR,2024-10-15 18:41:58
100028,DEPOSIT,962.46,,Virement client - 962.46 EUR,2024-10-15 20:03:17
100104,TRANSFER,280.38,100106,Remboursement ami - 280.38 EUR,2024-10-16 05:19:54
100114,TRANSFER,160.75,100124,Paiement colocation - 160.75 EUR,2024-10-16 05:22:54
100043,WITHDRAW,185.11,,Abonnement mensuel - 185.11 EUR,2024-10-16 05:41:13
100114,TRANSFER,41.07,100018,Paiement colocation - 41.07 EUR,2024-10-16 05:41:55
100133,WITHDRAW,873.71,,Prélèvement - 873.71 EUR,2024-10-16 10:42:29
100078,DEPOSIT,929.78,,Dépôt salaire - 929.78 EUR,2024-10-16 14:37:37
100179,WITHDRAW,877.53,,Retrait DAB - 877.53 EUR,2024-10-16 14:39:11
100011,TRANSFER,823.32,100063,Paiement event - 823.32 EUR,2024-10-16 14:40:47
100034,WITHDRAW,175.97,,Facture service - 175.97 EUR,2024-10-16 15:33:32
100164,DEPOSIT,340.92,,Versement - 340.92 EUR,2024-10-16 15:36:34
100088,WITHDRAW,612.0,,Achat en ligne - 612.0 EUR,2024-10-16 15:44:52
100127,WITHDRAW,428.23,,Facture service - 428.23 EUR,2024-10-16 17:32:53
100196,DEPOSIT,741.15,,Remboursement - 741.15 EUR,2024-10-16 20:37:40
100198,WITHDRAW,999.72,,Paiement CB - 999.72 EUR,2024-10-17 02:28:15
100098,TRANSFER,813.82,100178,Paiement event - 813.82 EUR,2024-10-17 07:46:00
100132,TRANSFER,143.68,100054,Remboursement ami - 143.68 EUR,2024-10-17 08:31:44
100051,DEPOSIT,490.74,,Bonus performance - 490.74 EUR,2024-10-17 08:38:26
100017,TRANSFER,390.16,100056,Paiement event - 390.16 EUR,2024-10-17 10:53:23
100129,WITHDRAW,664.83,,Paiement CB - 664.83 EUR,2024-10-17 22:45:16
100078,DEPOSIT,890.64,,Paiement freelance - 890.64 EUR,2024-10-18 00:16:42
100108,TRANSFER,209.7,100038,Remboursement ami - 209.7 EUR,2024-10-18 00:26:29
100015,WITHDRAW,307.44,,Facture service - 307.44 EUR,2024-10-18 00:35:40
100014,TRANSFER,693.54,100159,Paiement event - 693.54 EUR,2024-10-18 04:10:38
100060,WITHDRAW,792.86,,Paiement CB - 792.86 EUR,2024-10-18 08:58:32
100094,DEPOSIT,91.27,,Bonus performance - 91.27 EUR,2024-10-18 09:06:03
100143,DEPOSIT,395.7,,Remboursement - 395.7 EUR,2024-10-18 10:00:25
100093,TRANSFER,819.51,100164,Remboursement ami - 819.51 EUR,2024-10-18 10:45:05
100188,WITHDRAW,669.33,,Facture service - 669.33 EUR,2024-10-18 18:03:44
100107,WITHDRAW,751.3,,Facture service - 751.3 EUR,2024-10-18 19:39:04
100167,WITHDRAW,58.22,,Facture service - 58.22 EUR,2024-10-19 03:50:29
100152,WITHDRAW,24.33,,Prélèvement - 24.33 EUR,2024-10-19 05:20:29
100095,DEPOSIT,926.67,,Virement client - 926.67 EUR,2024-10-19 06:59:16
100178,TRANSFER,325.08,100066,Remboursement ami - 325.08 EUR,2024-10-19 09:02:39
100037,TRANSFER,712.23,100180,Paiement colocation - 712.23 EUR,2024-10-19 09:32:06
100148,TRANSFER,916.14,100113,Virement loyer - 916.14 EUR,2024-10-19 11:25:02
100016,WITHDRAW,601.8,,Abonnement mensuel - 601.8 EUR,2024-10-19 12:50:51
100051,TRANSFER,398.67,100109,Paiement event - 398.67 EUR,2024-10-19 13:43:33
100026,TRANSFER,921.65,100192,Virement loyer - 921.65 EUR,2024-10-19 22:51:47
100156,TRANSFER,481.79,100178,Partage dépense - 481.79 EUR,2024-10-20 00:38:22
100134,DEPOSIT,882.84,,Dépôt salaire - 882.84 EUR,2024-10-20 01:26:02
100200,DEPOSIT,304.55,,Remboursement - 304.55 EUR,2024-10-20 03:08:51
100014,TRANSFER,198.56,100019,Cotisation club - 198.56 EUR,2024-10-20 17:13:21
100025,WITHDRAW,502.77,,Paiement CB - 502.77 EUR,2024-10-20 19:45:56
100060,TRANSFER,76.87,100038,Cotisation club - 76.87 EUR,2024-10-20 22:22:58
100145,DEPOSIT,472.39,,Dépôt salaire - 472.39 EUR,2024-10-20 23:11:58
100018,DEPOSIT,339.03,,Bonus performance - 339.03 EUR,2024-10-21 01:26:07
100081,DEPOSIT,242.47,,Bonus performance - 242.47 EUR,2024-10-21 01:39:45
100075,WITHDRAW,242.05,,Prélèvement - 242.05 EUR,2024-10-21 01:43:26
100061,WITHDRAW,741.34,,Prélèvement - 741.34 EUR,2024-10-21 01:48:08
100101,WITHDRAW,589.35,,Facture service - 589.35 EUR,2024-10-21 05:25:10
100035,DEPOSIT,142.59,,Dépôt salaire - 142.59 EUR,2024-10-21 08:11:43
100135,WITHDRAW,389.11,,Facture service - 389.11 EUR,2024-10-21 08:32:05
100035,WITHDRAW,418.11,,Paiement CB - 418.11 EUR,2024-10-21 09:36:14
100112,TRANSFER,320.55,100082,Partage dépense - 320.55 EUR,2024-10-21 11:50:59
100175,TRANSFER,779.69,100053,Virement loyer - 779.69 EUR,2024-10-21 13:13:59
100004,TRANSFER,606.65,100157,Remboursement ami - 606.65 EUR,2024-10-21 14:51:52
100078,WITHDRAW,29.9,,Abonnement mensuel - 29.9 EUR,2024-10-21 15:20:04
100075,DEPOSIT,655.51,,Remboursement - 655.51 EUR,2024-10-21 16:38:37
100190,DEPOSIT,760.47,,Virement client - 760.47 EUR,2024-10-21 19:50:40
100085,WITHDRAW,192.58,,Retrait DAB - 192.58 EUR,2024-10-21 20:05:45
100071,WITHDRAW,294.08,,Prélèvement - 294.08 EUR,2024-10-21 20:39:57
100109,DEPOSIT,961.62,,Dépôt salaire - 961.62 EUR,2024-10-21 21:31:26
100004,WITHDRAW,571.3,,Paiement CB - 571.3 EUR,2024-10-22 01:06:47
100020,DEPOSIT,45.74,,Remboursement - 45.74 EUR,2024-10-22 02:38:47
100127,TRANSFER,109.51,100176,Cotisation club - 109.51 EUR,2024-10-22 03:36:59
100185,TRANSFER,221.54,100059,Paiement colocation - 221.54 EUR,2024-10-22 04:21:12
100001,DEPOSIT,607.15,,Prime projet - 607.15 EUR,2024-10-22 04:21:53
100013,WITHDRAW,749.19,,Abonnement mensuel - 749.19 EUR,2024-10-22 05:23:16
100124,TRANSFER,863.34,100169,Virement loyer - 863.34 EUR,2024-10-22 05:59:16
100170,WITHDRAW,394.18,,Achat en ligne - 394.18 EUR,2024-10-22 06:39:33
100149,DEPOSIT,370.31,,Remboursement - 370.31 EUR,2024-10-22 08:37:48
100056,TRANSFER,58.54,100189,Paiement event - 58.54 EUR,2024-10-22 15:57:02
100031,WITHDRAW,804.16,,Prélèvement - 804.16 EUR,2024-10-22 20:06:34
100178,WITHDRAW,383.55,,Achat en ligne - 383.55 EUR,2024-10-22 20:37:35
100082,TRANSFER,971.05,100088,Partage dépense - 971.05 EUR,2024-10-22 21:14:31
100033,DEPOSIT,455.01,,Remboursement - 455.01 EUR,2024-10-22 21:34:28
100093,DEPOSIT,164.48,,Bonus performance - 164.48 EUR,2024-10-22 23:37:53
100162,TRANSFER,613.8,100145,Cotisation club - 613.8 EUR,2024-10-23 01:36:18
100123,TRANSFER,561.31,100124,Paiement colocation - 561.31 EUR,2024-10-23 02:24:40
100137,DEPOSIT,111.35,,Virement client - 111.35 EUR,2024-10-23 11:48:29
100087,WITHDRAW,433.43,,Paiement CB - 433.43 EUR,2024-10-23 13:28:49
100097,DEPOSIT,598.31,,Versement - 598.31 EUR,2024-10-23 15:32:05
100197,TRANSFER,912.91,100091,Cotisation club - 912.91 EUR,2024-10-23 17:21:15
100014,TRANSFER,810.74,100120,Remboursement ami - 810.74 EUR,2024-10-23 20:54:05
100039,WITHDRAW,341.42,,Prélèvement - 341.42 EUR,2024-10-23 21:02:36
100030,WITHDRAW,285.89,,Achat en ligne - 285.89 EUR,2024-10-23 21:05:24
100015,DEPOSIT,798.04,,Bonus performance - 798.04 EUR,2024-10-23 21:30:37
100111,DEPOSIT,713.82,,Paiement freelance - 713.82 EUR,2024-10-23 22:22:51
100133,DEPOSIT,950.66,,Paiement freelance - 950.66 EUR,2024-10-23 23:49:25
100195,TRANSFER,335.86,100090,Remboursement ami - 335.86 EUR,2024-10-24 03:05:15
100082,WITHDRAW,313.77,,Prélèvement - 313.77 EUR,2024-10-24 05:57:37
100012,WITHDRAW,659.1,,Achat en ligne - 659.1 EUR,2024-10-24 08:40:56
100039,DEPOSIT,336.92,,Bonus performance - 336.92 EUR,2024-10-24 11:01:30
100012,TRANSFER,396.46,100184,Paiement colocation - 396.46 EUR,2024-10-24 11:48:14
100185,TRANSFER,373.01,100130,Virement loyer - 373.01 EUR,2024-10-24 16:14:10
100124,TRANSFER,655.23,100021,Partage dépense - 655.23 EUR,2024-10-24 17:04:24
100055,DEPOSIT,90.34,,Paiement freelance - 90.34 EUR,2024-10-24 19:26:15
100179,DEPOSIT,633.77,,Virement client - 633.77 EUR,2024-10-25 00:16:54
100176,DEPOSIT,455.27,,Dépôt salaire - 455.27 EUR,2024-10-25 01:51:01
100010,DEPOSIT,869.5,,Paiement freelance - 869.5 EUR,2024-10-25 04:10:16
100053,WITHDRAW,172.97,,Paiement CB - 172.97 EUR,2024-10-25 08:15:10
100199,DEPOSIT,884.18,,Bonus performance - 884.18 EUR,2024-10-25 08:25:50
100043,WITHDRAW,103.8,,Achat en ligne - 103.8 EUR,2024-10-25 12:30:20
100091,TRANSFER,144.9,100034,Virement loyer - 144.9 EUR,2024-10-25 15:32:43
100001,TRANSFER,591.95,100168,Partage dépense - 591.95 EUR,2024-10-25 15:58:37
100050,TRANSFER,711.96,100042,Paiement event - 711.96 EUR,2024-10-25 17:20:40
100129,DEPOSIT,988.07,,Bonus performance - 988.07 EUR,2024-10-25 18:04:58
100039,WITHDRAW,253.68,,Paiement CB - 253.68 EUR,2024-10-25 19:39:53
100081,TRANSFER,381.52,100058,Virement loyer - 381.52 EUR,2024-10-25 22:38:33
100198,WITHDRAW,755.4,,Prélèvement - 755.4 EUR,2024-10-26 03:11:32
100076,TRANSFER,426.61,100123,Virement loyer - 426.61 EUR,2024-10-26 04:13:23
100187,DEPOSIT,591.3,,Dépôt salaire - 591.3 EUR,2024-10-26 12:24:26
100162,WITHDRAW,944.18,,Retrait DAB - 944.18 EUR,2024-10-26 12:57:43
100066,TRANSFER,759.06,100070,Cotisation club - 759.06 EUR,2024-10-26 13:56:56
100046,TRANSFER,440.9,100111,Paiement colocation - 440.9 EUR,2024-10-26 14:42:33
100066,DEPOSIT,481.51,,Virement client - 481.51 EUR,2024-10-26 16:15:38
100005,DEPOSIT,858.12,,Dépôt salaire - 858.12 EUR,2024-10-26 17:42:29
100096,DEPOSIT,965.78,,Dépôt salaire - 965.78 EUR,2024-10-27 03:22:01
100104,DEPOSIT,198.2,,Versement - 198.2 EUR,2024-10-27 04:02:38
100122,TRANSFER,335.1,100109,Paiement colocation - 335.1 EUR,2024-10-27 04:32:30
100105,WITHDRAW,739.92,,Facture service - 739.92 EUR,2024-10-27 05:20:26
100042,TRANSFER,556.25,100140,Remboursement ami - 556.25 EUR,2024-10-27 10:10:48
100036,WITHDRAW,845.7,,Prélèvement - 845.7 EUR,2024-10-27 11:55:07
100184,WITHDRAW,680.54,,Achat en ligne - 680.54 EUR,2024-10-27 13:12:58
100185,WITHDRAW,537.81,,Abonnement mensuel - 537.81 EUR,2024-10-27 13:15:57
100089,TRANSFER,789.8,100058,Paiement event - 789.8 EUR,2024-10-27 21:08:50
100083,TRANSFER,934.22,100173,Remboursement ami - 934.22 EUR,2024-10-28 03:59:32
100180,WITHDRAW,378.62,,Facture service - 378.62 EUR,2024-10-28 04:30:47
100018,DEPOSIT,434.87,,Remboursement - 434.87 EUR,2024-10-28 04:39:16
100029,TRANSFER,614.4,100038,Cotisation club - 614.4 EUR,2024-10-28 07:49:25
100115,DEPOSIT,797.59,,Versement - 797.59 EUR,2024-10-28 13:37:09
100173,DEPOSIT,519.05,,Remboursement - 519.05 EUR,2024-10-28 14:02:38
100200,DEPOSIT,820.22,,Paiement freelance - 820.22 EUR,2024-10-28 15:37:31
100119,WITHDRAW,311.22,,Paiement CB - 311.22 EUR,2024-10-28 15:40:01
100097,TRANSFER,269.74,100089,Virement loyer - 269.74 EUR,2024-10-28 17:37:37
100095,WITHDRAW,120.49,,Retrait DAB - 120.49 EUR,2024-10-28 17:58:06
100174,WITHDRAW,984.64,,Achat en ligne - 984.64 EUR,2024-10-28 18:02:59
100009,TRANSFER,103.95,100033,Cotisation club - 103.95 EUR,2024-10-28 19:51:20
100131,DEPOSIT,299.8,,Paiement freelance - 299.8 EUR,2024-10-28 19:58:43
100035,WITHDRAW,321.12,,Achat en ligne - 321.12 EUR,2024-10-28 23:44:24
100186,DEPOSIT,697.36,,Prime projet - 697.36 EUR,2024-10-29 01:08:32
100064,DEPOSIT,977.41,,Virement client - 977.41 EUR,2024-10-29 02:01:40
100040,DEPOSIT,304.59,,Prime projet - 304.59 EUR,2024-10-29 04:30:47
100140,TRANSFER,209.29,100078,Paiement colocation - 209.29 EUR,2024-10-29 07:18:55
100199,DEPOSIT,826.69,,Virement client - 826.69 EUR,2024-10-29 08:47:15
100008,TRANSFER,209.03,100082,Partage dépense - 209.03 EUR,2024-10-29 13:42:31
100014,WITHDRAW,316.91,,Achat en ligne - 316.91 EUR,2024-10-29 14:50:23
100120,DEPOSIT,408.86,,Remboursement - 408.86 EUR,2024-10-29 17:57:56
100123,DEPOSIT,210.78,,Virement client - 210.78 EUR,2024-10-29 18:14:17
100155,WITHDRAW,991.47,,Facture service - 991.47 EUR,2024-10-29 19:11:26
100015,DEPOSIT,447.76,,Bonus performance - 447.76 EUR,2024-10-29 19:44:08
100045,DEPOSIT,518.99,,Virement client - 518.99 EUR,2024-10-29 19:57:58
100120,DEPOSIT,171.49,,Dépôt salaire - 171.49 EUR,2024-10-29 21:56:25
100012,TRANSFER,487.58,100192,Partage dépense - 487.58 EUR,2024-10-30 01:44:14
100025,DEPOSIT,131.84,,Paiement freelance - 131.84 EUR,2024-10-30 02:34:16
100145,DEPOSIT,931.75,,Remboursement - 931.75 EUR,2024-10-30 03:20:05
100007,WITHDRAW,933.78,,Achat en ligne - 933.78 EUR,2024-10-30 05:11:34
100127,TRANSFER,148.42,100057,Virement loyer - 148.42 EUR,2024-10-30 06:21:50
100040,DEPOSIT,743.47,,Virement client - 743.47 EUR,2024-10-30 10:41:27
100153,WITHDRAW,392.94,,Facture service - 392.94 EUR,2024-10-30 11:13:34
100036,TRANSFER,906.13,100017,Virement loyer - 906.13 EUR,2024-10-30 15:41:08
100132,WITHDRAW,929.29,,Paiement CB - 929.29 EUR,2024-10-30 16:23:40
100146,TRANSFER,47.58,100117,Partage dépense - 47.58 EUR,2024-10-30 16:42:39
100120,DEPOSIT,676.98,,Bonus performance - 676.98 EUR,2024-10-30 17:24:30
100085,DEPOSIT,152.02,,Bonus performance - 152.02 EUR,2024-10-30 17:25:12
100135,TRANSFER,197.49,100029,Remboursement ami - 197.49 EUR,2024-10-30 17:49:12
100071,WITHDRAW,558.1,,Paiement CB - 558.1 EUR,2024-10-30 18:52:21
100137,WITHDRAW,960.41,,Retrait DAB - 960.41 EUR,2024-10-30 18:59:56
100079,DEPOSIT,840.8,,Virement client - 840.8 EUR,2024-10-30 23:26:39
100031,DEPOSIT,577.39,,Dépôt salaire - 577.39 EUR,2024-10-31 00:28:35
100171,WITHDRAW,55.57,,Facture service - 55.57 EUR,2024-10-31 00:59:18
100068,DEPOSIT,647.54,,Versement - 647.54 EUR,2024-10-31 03:52:43
100093,DEPOSIT,606.96,,Dépôt salaire - 606.96 EUR,2024-10-31 05:55:29
100093,TRANSFER,699.6,100056,Virement loyer - 699.6 EUR,2024-10-31 06:14:22
100085,TRANSFER,307.29,100064,Cotisation club - 307.29 EUR,2024-10-31 07:45:49
100055,DEPOSIT,684.81,,Dépôt salaire - 684.81 EUR,2024-10-31 10:40:19
100019,DEPOSIT,726.15,,Paiement freelance - 726.15 EUR,2024-10-31 11:09:33
100171,TRANSFER,578.24,100184,Partage dépense - 578.24 EUR,2024-10-31 12:21:48
100019,TRANSFER,336.55,100191,Partage dépense - 336.55 EUR,2024-10-31 14:01:11
100173,WITHDRAW,968.97,,Abonnement mensuel - 968.97 EUR,2024-10-31 14:02:17
100105,WITHDRAW,997.0,,Retrait DAB - 997.0 EUR,2024-10-31 15:02:32
100196,TRANSFER,54.25,100108,Paiement colocation - 54.25 EUR,2024-10-31 16:54:31
100056,TRANSFER,475.41,100134,Remboursement ami - 475.41 EUR,2024-10-31 18:13:57
100022,DEPOSIT,661.11,,Bonus performance - 661.11 EUR,2024-10-31 19:48:01
100054,DEPOSIT,789.67,,Prime projet - 789.67 EUR,2024-10-31 20:30:34
100070,WITHDRAW,863.54,,Facture service - 863.54 EUR,2024-10-31 23:53:42
100140,WITHDRAW,657.96,,Abonnement mensuel - 657.96 EUR,2024-11-01 00:54:43
100118,DEPOSIT,386.65,,Bonus performance - 386.65 EUR,2024-11-01 02:44:56
100198,TRANSFER,874.26,100020,Paiement colocation - 874.26 EUR,2024-11-01 08:17:44
100133,DEPOSIT,433.19,,Virement client - 433.19 EUR,2024-11-01 22:16:02
100115,WITHDRAW,864.56,,Paiement CB - 864.56 EUR,2024-11-01 23:18:04
100055,TRANSFER,507.71,100025,Virement loyer - 507.71 EUR,2024-11-02 04:25:43
100131,DEPOSIT,901.07,,Dépôt salaire - 901.07 EUR,2024-11-02 08:24:36
100062,TRANSFER,969.69,100081,Cotisation club - 969.69 EUR,2024-11-02 08:51:47
100199,DEPOSIT,482.65,,Prime projet - 482.65 EUR,2024-11-02 08:59:57
100076,TRANSFER,150.62,100137,Remboursement ami - 150.62 EUR,2024-11-02 13:12:34
100079,WITHDRAW,80.56,,Paiement CB - 80.56 EUR,2024-11-02 13:56:07
100050,TRANSFER,404.75,100086,Partage dépense - 404.75 EUR,2024-11-02 14:21:18
100110,TRANSFER,512.89,100106,Paiement event - 512.89 EUR,2024-11-02 14:29:38
100067,TRANSFER,127.99,100194,Paiement event - 127.99 EUR,2024-11-02 14:44:09
100011,TRANSFER,883.49,100082,Remboursement ami - 883.49 EUR,2024-11-02 20:14:01
100154,DEPOSIT,521.79,,Paiement freelance - 521.79 EUR,2024-11-02 20:39:37
100047,TRANSFER,626.11,100102,Paiement event - 626.11 EUR,2024-11-02 22:30:52
100168,WITHDRAW,297.24,,Abonnement mensuel - 297.24 EUR,2024-11-03 13:03:01
100165,TRANSFER,763.6,100156,Cotisation club - 763.6 EUR,2024-11-03 13:46:34
100028,TRANSFER,548.2,100088,Cotisation club - 548.2 EUR,2024-11-03 14:22:54
100171,TRANSFER,510.51,100155,Virement loyer - 510.51 EUR,2024-11-03 15:19:40
100165,TRANSFER,348.33,100181,Paiement colocation - 348.33 EUR,2024-11-03 15:29:37
100070,DEPOSIT,474.81,,Dépôt salaire - 474.81 EUR,2024-11-03 15:53:43
100008,WITHDRAW,749.59,,Paiement CB - 749.59 EUR,2024-11-03 17:34:26
100153,TRANSFER,895.34,100196,Remboursement ami - 895.34 EUR,2024-11-03 19:16:08
100134,TRANSFER,140.1,100093,Paiement event - 140.1 EUR,2024-11-03 21:27:03
100129,DEPOSIT,144.88,,Dépôt salaire - 144.88 EUR,2024-11-04 01:10:14
100020,DEPOSIT,334.92,,Versement - 334.92 EUR,2024-11-04 03:40:19
100140,WITHDRAW,477.57,,Facture service - 477.57 EUR,2024-11-04 06:28:50
100185,TRANSFER,417.91,100196,Partage dépense - 417.91 EUR,2024-11-04 07:08:47
100196,WITHDRAW,156.45,,Prélèvement - 156.45 EUR,2024-11-04 07:31:20
100158,TRANSFER,437.5,100118,Paiement event - 437.5 EUR,2024-11-04 11:01:16
100173,WITHDRAW,275.38,,Prélèvement - 275.38 EUR,2024-11-04 11:50:00
100013,TRANSFER,49.11,100157,Paiement colocation - 49.11 EUR,2024-11-04 12:59:11
100016,WITHDRAW,999.42,,Achat en ligne - 999.42 EUR,2024-11-04 15:11:13
100125,TRANSFER,685.33,100152,Paiement event - 685.33 EUR,2024-11-04 16:20:07
100170,WITHDRAW,465.89,,Retrait DAB - 465.89 EUR,2024-11-04 19:36:30
100035,DEPOSIT,77.38,,Versement - 77.38 EUR,2024-11-04 19:52:39
100024,TRANSFER,295.2,100160,Paiement event - 295.2 EUR,2024-11-04 21:02:24
100117,DEPOSIT,517.3,,Remboursement - 517.3 EUR,2024-11-04 22:03:10
100135,DEPOSIT,75.63,,Remboursement - 75.63 EUR,2024-11-04 22:37:07
100080,TRANSFER,422.03,100040,Remboursement ami - 422.03 EUR,2024-11-05 02:08:30
100087,DEPOSIT,68.8,,Versement - 68.8 EUR,2024-11-05 02:41:14
100031,WITHDRAW,484.24,,Abonnement mensuel - 484.24 EUR,2024-11-05 04:56:58
100062,DEPOSIT,985.03,,Virement client - 985.03 EUR,2024-11-05 06:05:20
100128,TRANSFER,303.06,100027,Paiement colocation - 303.06 EUR,2024-11-05 06:40:48
100024,TRANSFER,714.42,100025,Partage dépense - 714.42 EUR,2024-11-05 06:55:16
100029,TRANSFER,413.44,100186,Virement loyer - 413.44 EUR,2024-11-05 10:02:18
100018,WITHDRAW,206.35,,Achat en ligne - 206.35 EUR,2024-11-05 10:53:01
100143,WITHDRAW,220.93,,Paiement CB - 220.93 EUR,2024-11-05 12:06:43
100173,WITHDRAW,714.47,,Paiement CB - 714.47 EUR,2024-11-05 21:17:01
100132,WITHDRAW,631.57,,Retrait DAB - 631.57 EUR,2024-11-05 22:05:45
100075,WITHDRAW,520.25,,Achat en ligne - 520.25 EUR,2024-11-05 22:51:26
100084,DEPOSIT,190.86,,Versement - 190.86 EUR,2024-11-06 02:07:14
100014,DEPOSIT,610.12,,Remboursement - 610.12 EUR,2024-11-06 03:13:32
100061,DEPOSIT,106.66,,Remboursement - 106.66 EUR,2024-11-06 03:34:25
100178,TRANSFER,127.32,100135,Paiement event - 127.32 EUR,2024-11-06 12:39:49
100159,WITHDRAW,277.16,,Retrait DAB - 277.16 EUR,2024-11-06 12:40:25
100125,WITHDRAW,80.1,,Retrait DAB - 80.1 EUR,2024-11-06 13:20:28
100008,WITHDRAW,999.63,,Abonnement mensuel - 999.63 EUR,2024-11-06 13:26:00
100037,TRANSFER,973.87,100089,Paiement colocation - 973.87 EUR,2024-11-06 14:57:04
100181,TRANSFER,215.36,100003,Remboursement ami - 215.36 EUR,2024-11-06 15:43:22
100059,WITHDRAW,888.15,,Prélèvement - 888.15 EUR,2024-11-06 16:22:23
100155,DEPOSIT,800.65,,Dépôt salaire - 800.65 EUR,2024-11-06 17:35:29
100166,WITHDRAW,623.05,,Paiement CB - 623.05 EUR,2024-11-06 17:57:45
100010,TRANSFER,71.15,100174,Paiement colocation - 71.15 EUR,2024-11-06 19:47:58
100060,WITHDRAW,623.56,,Retrait DAB - 623.56 EUR,2024-11-06 22:06:36
100131,TRANSFER,796.66,100052,Cotisation club - 796.66 EUR,2024-11-07 00:42:11
100114,TRANSFER,954.75,100078,Paiement colocation - 954.75 EUR,2024-11-07 01:33:54
100030,DEPOSIT,141.51,,Remboursement - 141.51 EUR,2024-11-07 02:38:38
100062,DEPOSIT,439.31,,Paiement freelance - 439.31 EUR,2024-11-07 04:18:03
100194,TRANSFER,123.39,100105,Virement loyer - 123.39 EUR,2024-11-07 05:46:05
100053,WITHDRAW,829.3,,Prélèvement - 829.3 EUR,2024-11-07 09:43:52
100141,DEPOSIT,744.57,,Virement client - 744.57 EUR,2024-11-07 09:54:19
100036,TRANSFER,662.83,100146,Virement loyer - 662.83 EUR,2024-11-07 10:03:58
100050,TRANSFER,724.65,100152,Virement loyer - 724.65 EUR,2024-11-07 16:28:46
100152,DEPOSIT,364.87,,Bonus performance - 364.87 EUR,2024-11-07 17:02:28
100190,WITHDRAW,315.22,,Retrait DAB - 315.22 EUR,2024-11-07 17:11:56
100102,WITHDRAW,308.8,,Paiement CB - 308.8 EUR,2024-11-07 17:44:22
100168,WITHDRAW,299.7,,Paiement CB - 299.7 EUR,2024-11-07 18:06:23
100065,TRANSFER,896.04,100197,Cotisation club - 896.04 EUR,2024-11-07 18:09:21
100133,DEPOSIT,917.73,,Remboursement - 917.73 EUR,2024-11-07 19:34:45
100012,DEPOSIT,756.24,,Prime projet - 756.24 EUR,2024-11-07 21:03:31
100188,TRANSFER,595.87,100144,Paiement colocation - 595.87 EUR,2024-11-07 22:24:41
100062,WITHDRAW,873.94,,Achat en ligne - 873.94 EUR,2024-11-08 01:37:02
100125,DEPOSIT,461.44,,Paiement freelance - 461.44 EUR,2024-11-08 05:45:18
100119,TRANSFER,358.94,100065,Paiement event - 358.94 EUR,2024-11-08 07:28:19
100012,WITHDRAW,546.66,,Facture service - 546.66 EUR,2024-11-08 12:08:54
100026,WITHDRAW,491.35,,Achat en ligne - 491.35 EUR,2024-11-08 14:09:23
100078,DEPOSIT,275.72,,Dépôt salaire - 275.72 EUR,2024-11-08 14:58:10
100136,WITHDRAW,679.34,,Prélèvement - 679.34 EUR,2024-11-08 18:31:13
100132,TRANSFER,612.04,100173,Virement loyer - 612.04 EUR,2024-11-08 18:56:10
100189,TRANSFER,556.7,100191,Paiement event - 556.7 EUR,2024-11-08 19:57:43
100019,TRANSFER,472.31,100176,Partage dépense - 472.31 EUR,2024-11-09 01:14:20
100023,DEPOSIT,606.25,,Bonus performance - 606.25 EUR,2024-11-09 01:29:36
100118,DEPOSIT,240.35,,Dépôt salaire - 240.35 EUR,2024-11-09 02:14:42
100023,TRANSFER,844.14,100118,Remboursement ami - 844.14 EUR,2024-11-09 13:02:41
100191,TRANSFER,486.13,100023,Paiement event - 486.13 EUR,2024-11-09 13:56:24
100093,TRANSFER,697.41,100084,Cotisation club - 697.41 EUR,2024-11-09 17:06:19
100085,TRANSFER,890.71,100032,Remboursement ami - 890.71 EUR,2024-11-09 19:03:35
100122,WITHDRAW,83.3,,Prélèvement - 83.3 EUR,2024-11-10 04:31:43
100197,DEPOSIT,884.76,,Versement - 884.76 EUR,2024-11-10 06:21:46
100026,WITHDRAW,154.22,,Paiement CB - 154.22 EUR,2024-11-10 07:42:14
100163,TRANSFER,972.22,100097,Partage dépense - 972.22 EUR,2024-11-10 10:17:56
100150,WITHDRAW,151.66,,Paiement CB - 151.66 EUR,2024-11-10 15:58:42
